"id","title","description","begin_at","end_at","price_min","price_max","members_max","address","city","zip","lat","lng","member_id","encrypted_password","created_at","updated_at","image","photos","photo1","photo2","photo3","photo4","photo5","calendar_string","multi_dates_id","cloudy_id","calendar_range_string"
"3820","Atelier hebdomadaire de Biodanza","Tous les jeudis soirs, venir danser pour réveiller la vie en soi","2017-10-26 20:00:00","2017-10-26 22:16:00",20,20,0,"15 quai de Seine ","Paris","75019","","","46","","2017-09-25 08:24:11.844713","2018-01-29 20:42:02.08723","","","","","","","","","","3760",""
"3821","Atelier hebdomadaire de Biodanza","Tous les jeudis soirs, venir danser pour réveiller la vie en soi","2017-11-23 20:00:00","2017-11-23 22:16:00",20,20,0,"15 quai de Seine ","Paris","75019","","","46","","2017-09-25 08:25:28.539094","2018-01-29 20:42:02.409958","","","","","","","","","","3769",""
"3822","Atelier hebdomadaire de Biodanza","Tous les jeudis soirs, venir danser pour réveiller la vie en soi","2017-11-30 20:00:00","2017-11-30 22:16:00",20,20,0,"15 quai de Seine ","Paris","75019","","","46","","2017-09-25 08:25:46.751604","2018-01-29 20:42:02.440755","","","","","","","","","","3770",""
"3823","Danse & Mouvement Party + soirée conviviale jusqu'à minuit","Un atelier tout simple : Danser pour évacuer les stress de la semaine. Danser pour remettre de l’énergie dans le cœur. Laisser le corps s’exprimer en explorant les mouvements connus et inconnus. Se connecter à soi en étant authentique / Se connecter aux autres dans le partage. Accueillir les émotions dans la danse.","2017-09-30 19:00:00","2017-09-30 21:00:00",15,15,0,"11 rue des Champs Roger","Chatou","78400","","","53","","2017-09-24 14:42:09.154611","2018-01-29 20:42:03.547177","","","","","","","","","","3805",""
"3824","Chakradance","Atelier découverte de Chakradance
Venez explorer votre monde intérieur par votre propre danse libre et intuitive, portée par des musiques qui entrent en résonance avec chacun des chakras et guidée par des images et des visualisations spécifiques.

Danser les 7 chakras est une expérience joyeuse et revigorante qui permet de contacter des aspects profonds de votre être et de découvrir, affirmer et célébrer qui vous êtes vraiment.
C’est aussi une méditation dansée qui vient de l’intérieur et qui favorise la guérison et l'harmonisation. Cette pratique permet d'évacuer stress et tensions, de se recentrer et se ressourcer, et d'équilibrer peu à peu tout votre système émotionnel et énergétique.","2017-10-01 14:00:00","2017-10-01 15:30:00",17,17,0,"2 rue Lacharrière","Paris","75011","","","51","","2017-09-22 06:50:51.339965","2018-01-29 20:42:03.57675","","","","","","","","","","3806",""
"3825","Atelier hebdomadaire de Biodanza","Tous les jeudis soirs, venir danser pour réveiller la vie en soi","2017-09-28 20:00:00","2017-09-28 22:16:00",20,20,0,"15 quai de Seine ","Paris","75019","","","46","","2017-09-25 08:23:02.748739","2018-01-29 20:42:03.605524","","","","","","","","","","3807",""
"3826","Biodanza Paris 20e TOUS LES VENDREDIS SOIR, 19h30","la Biodanza  est une invitation  à sentir le plaisir de bouger notre  corps, elle ne requière pas de  compétence particulière,   favorise le bien être, la détente, nous fait goûter à la joie de vivre !

Les styles de musiques sur lesquelles nous dansons sont variés : rock, jazz, bossa, samba, reggae ..etc .
C'est l'occasion de créer du lien, faire des rencontres, dans une ambiance conviviale
","2017-09-29 19:30:00","2017-09-29 21:00:00",8,8,0,"10 rue de Bagnolet","Paris","75020","","","47","","2017-09-23 09:19:25.392734","2018-01-29 20:42:03.634559","","","","","","","","","","3808",""
"3827","Biodanza Paris 20e TOUS LES VENDREDIS SOIR, 19h30","la Biodanza  est une invitation  à sentir le plaisir de bouger notre  corps, elle ne requière pas de  compétence particulière,   favorise le bien être, la détente, nous fait goûter à la joie de vivre !

Les styles de musiques sur lesquelles nous dansons sont variés : rock, jazz, bossa, samba, reggae ..etc .
C'est l'occasion de créer du lien, faire des rencontres, dans une ambiance conviviale
","2017-09-29 19:30:00","2017-09-29 21:00:00",8,8,0,"10 rue de Bagnolet","Paris","75020","","","47","","2017-09-23 09:39:43.37408","2018-01-29 20:42:03.663887","","","","","","","","","","3809",""
"3828","Atelier hebdomadaire de Biodanza","Tous les jeudis soirs, venir danser pour réveiller la vie en soi","2017-11-02 20:00:00","2017-11-02 22:16:00",20,20,0,"15 quai de Seine ","Paris","75019","","","46","","2017-09-25 08:24:47.01608","2018-01-29 20:42:03.695915","","","","","","","","","","3810",""
"3829","Atelier hebdomadaire de Biodanza","Tous les jeudis soirs, venir danser pour réveiller la vie en soi","2017-11-09 20:00:00","2017-11-09 22:16:00",20,20,0,"15 quai de Seine ","Paris","75019","","","46","","2017-09-25 08:24:59.453056","2018-01-29 20:42:03.73406","","","","","","","","","","3811",""
"3830","Atelier hebdomadaire de Biodanza","Tous les jeudis soirs, venir danser pour réveiller la vie en soi","2017-11-16 20:00:00","2017-11-16 22:16:00",20,20,0,"15 quai de Seine ","Paris","75019","","","46","","2017-09-25 08:25:14.839951","2018-01-29 20:42:03.764214","","","","","","","","","","3812",""
"3831","Atelier hebdomadaire de Biodanza","Tous les jeudis soirs, venir danser pour réveiller la vie en soi","2017-12-07 20:00:00","2017-12-07 22:16:00",20,20,0,"15 quai de Seine ","Paris","75019","","","46","","2017-09-25 08:26:06.51983","2018-01-29 20:42:03.797188","","","","","","","","","","3813",""
"3832","Atelier hebdomadaire de Biodanza","Tous les jeudis soirs, venir danser pour réveiller la vie en soi","2017-12-14 20:00:00","2017-12-14 22:16:00",20,20,0,"15 quai de Seine ","Paris","75019","","","46","","2017-09-25 08:26:23.744173","2018-01-29 20:42:03.826847","","","","","","","","","","3814",""
"3833","Atelier hebdomadaire de Biodanza","Tous les jeudis soirs, venir danser pour réveiller la vie en soi","2017-12-21 20:00:00","2017-12-21 22:16:00",20,20,0,"15 quai de Seine ","Paris","75019","","","46","","2017-09-25 08:26:36.820464","2018-01-29 20:42:03.858815","","","","","","","","","","3815",""
"3834","Atelier hebdomadaire de Biodanza","Tous les jeudis soirs, venir danser pour réveiller la vie en soi","2017-12-28 20:00:00","2017-12-28 22:16:00",20,20,0,"15 quai de Seine ","Paris","75019","","","46","","2017-09-25 08:26:52.846441","2018-01-29 20:42:03.893071","","","","","","","","","","3816",""
"3835","Samedi je danse! : Transitions","Nous explorerons l’espace entre les Rythmes, le mystère et les potentialités de cet entre-deux. Est-ce que je le vis comme un vide ou un plein? Comment j’aborde ces transitions : incertitude, continuité, rupture, opportunité, malaise, résistance, confiance? Nous nous accorderons le temps de goûter ces moments pour faire l’expérience de la transition créative et sereine.
","2017-02-17 14:30:00","2017-02-17 18:30:00",50,50,0,"18-20 rue du Faubourg du Temple ","Paris","75011","","","25","","2017-09-28 16:04:37.986157","2018-01-29 20:42:03.9251","","","","","","","","","","3817",""
"3836","Danse des 5 Rythmes : Soirée Sweat","Danse urbaine inspirée de la tradition amérindienne des huttes de sudation","2017-10-03 19:30:00","2017-10-03 21:30:00",20,20,0,"15, rue Geoffroy L Asnier","Paris","75004","","","25","","2017-09-28 15:36:03.688831","2018-01-29 20:42:03.957021","","","","","","","","","","3818",""
"3837","Danse médecine : E-motion","Danse pour explorer le spectre des émotions dans le mouvement de vos corps, coeur, conscience, âme","2018-02-27 19:30:00","2018-02-27 22:00:00",20,20,0,"15 rue Geoffroy l'Asnier","Paris","75004","","","41","","2017-12-07 11:05:51.636104","2018-01-29 20:42:03.994897","","","","","","","","","","3819",""
"3838","Work shop Danse Libre Improvisation","Bonjour ce week-end, 2 possibilités de venir éveiller, explorer, partager vos Danses, le samedi de 14h à 16h dans un work-shop dédié au Bio Mechanical movement ou l'art d'articuler... Et le dimanche de 13h à 16h pour un work-shop Meditative Dance, pour une danse en pleine conscience. Bel instant à tous et au plaisir de vous retrouver samedi et/ou dimanche. Tarif: samedi 15€, dimanche 20€ ou 30€ pour les 2 dates.","2017-09-30 14:00:00","2017-09-01 16:00:00",15,15,0,"15 rue Geofroy l'Asnier","Paris","75004","","","52","","2017-09-25 20:49:03.574218","2018-01-29 20:42:14.038287","","","","","","","","","","4139",""
"3839","Danse médecine : Semailles","Danse pour mettre en mouvement et notre terre intérieure nos projets 2018","2018-04-10 19:30:00","2018-04-10 22:00:00",20,20,0,"15 rue Geoffroy l'Asnier","Paris","75004","","","41","","2017-12-07 11:07:33.933317","2018-01-29 20:42:04.058108","","","","","","","","","","3821",""
"3840","Danse médecine : Ose ta Danse !","Danse pour Oser déployer sa danse pour le Bonheur de le faire","2018-05-01 19:30:00","2018-05-01 22:00:00",20,20,0,"15 rue Geoffroy l'Asnier","Paris","75004","","","41","","2017-12-07 11:08:32.998777","2018-01-29 20:42:04.091139","","","","","","","","","","3822",""
"3841","Danse médecine : Unité Liberté","Danse pour se explorer la liberté de danser à la fois pour soi et dans une unité de groupe","2018-05-08 19:30:00","2018-05-08 22:00:00",20,20,0,"15 rue Geoffroy l'Asnier","Paris","75004","","","41","","2017-12-07 11:09:28.408722","2018-01-29 20:42:04.123046","","","","","","","","","","3823",""
"3842","Danse médecine : Les Communautés","Danse pour célébrer Toutes les Communautés, Ensemble ! Venez nombreux !","2018-06-29 19:30:00","2018-06-29 22:00:00",20,20,0,"15 rue Geoffroy l'Asnier","Paris","75004","","","41","","2017-12-07 11:10:44.084117","2018-01-29 20:42:04.154411","","","","","","","","","","3824",""
"3843","Danse médecine : Au coeur de l'été","Danse pour se connecter à la fluidité de la ville au plein coeur de l'été","2018-07-24 19:30:00","2018-07-24 22:00:00",20,20,0,"15 rue Geoffroy l'Asnier","Paris","75004","","","41","","2017-12-07 11:11:43.915266","2018-01-29 20:42:04.185114","","","","","","","","","","3825",""
"3844","Danse médecine : Ensemble !","Danse pour célébrer Ensemble la fin de l'été ! Venez nombreux !","2018-08-28 19:30:00","2018-08-28 22:00:00",20,20,0,"15 rue Geoffroy l'Asnier","Paris","75004","","","41","","2017-12-07 11:12:57.439823","2018-01-29 20:42:04.221669","","","","","","","","","","3826",""
"3845","Work shop Danse Libre Improvisation","Bonsoir ce week-end, 2 possibilités de venir éveiller, explorer, partager vos Danses, le samedi de 14h à 16h dans un work-shop dédié au Bio Mechanical movement ou l'art d'articuler... Et le dimanche de 13h à 16h pour un work-shop Meditative Dance, pour une danse en pleine conscience. Bel instant à tous et au plaisir de vous retrouver samedi et/ou dimanche. Tarif: samedi 15€, dimanche 20€ ou 30€ pour les 2 dates.","2017-10-01 13:00:00","2017-10-01 16:00:00",20,20,0,"20 rue Geofroy l'Asnier","","75004","","","52","","2017-09-25 20:56:57.310095","2018-01-29 20:42:14.06923","","","","","","","","","","4140",""
"3846","Samedi je danse! : Equilibre & déséquilibre","Une approche sensible, poétique et émotionnelle du corps en mouvement

Un temps pour approfondir la pratique des 5 Rythmes, élargir le vocabulaire de notre danse et développer sensibilité et intelligence corporelles. Le travail s'appuiera aussi sur des outils issus de diverses pratiques somatiques, de la danse contact et de l'improvisation. Des feed-back personnalisés seront proposés à ceux qui le souhaiteront pour affiner la cohérence corporelle et élargir l’expression dans le mouvement. Un espace où rencontrer notre authenticité, où explorer de nouveaux chemins. Où expérimenter la danse comme une métaphore de la vie nous permettant de reconnaître et de transformer nos schémas. ","2017-06-14 14:30:00","2017-06-14 18:30:00",50,50,0,"18-20 rue du Faubourg du Temple ","Paris","75011","","","25","","2017-09-28 15:45:33.404424","2018-01-29 20:42:04.285808","","","","","","","","","","3828",""
"3847","Samedi je danse! : Equilibre & déséquilibre","Une approche sensible, poétique et émotionnelle du corps en mouvement

Un temps pour approfondir la pratique des 5 Rythmes, élargir le vocabulaire de notre danse et développer sensibilité et intelligence corporelles. Le travail s'appuiera aussi sur des outils issus de diverses pratiques somatiques, de la danse contact et de l'improvisation. Des feed-back personnalisés seront proposés à ceux qui le souhaiteront pour affiner la cohérence corporelle et élargir l’expression dans le mouvement. Un espace où rencontrer notre authenticité, où explorer de nouveaux chemins. Où expérimenter la danse comme une métaphore de la vie nous permettant de reconnaître et de transformer nos schémas. ","2017-06-14 14:30:00","2017-06-14 18:30:00",50,50,0,"18-20 rue du Faubourg du Temple ","Paris","75011","","","25","","2017-09-28 16:01:07.805563","2018-01-29 20:42:04.316659","","","","","","","","","","3829",""
"3848","Samedi je danse! Empreintes","Nous cultiverons l’art de la pleine conscience à l’instant. A la trace qu’imprime le geste, sur le sol, dans l’air, dans la rencontre. Toucher, être touché, corps et cœur. Danser dans la perception subtile de ce qui est là, de ce qui passe, émeut, impacte. Libérer les mémoires du corps devenues inutiles pour inscrire de nouvelles empreintes.","2017-05-26 14:30:00","2017-05-26 18:30:00",50,50,0,"18-20 rue du Faubourg du Temple ","","75011","","","25","","2017-09-28 16:33:54.823418","2018-01-29 20:42:04.345651","","","","","","","","","","3830",""
"3849","Samedi je danse! : Harmonie et conflit","Notre aspiration naturelle à l’harmonie nous incite à esquiver, dénigrer, voire nier le conflit. Les impromptus, les dissonances, les discordances sont pourtant de belles ressources musicales. Ces froissements déjouent la monotonie et nous réveillent. Ils sont d’ailleurs inévitables. A nous de les convertir en ressources pour enrichir notre connaissance de nous-mêmes et la vitalité de notre danse.  ","2017-04-07 14:30:00","2017-04-07 18:30:00",50,50,0,"18-20 rue du Faubourg du Temple ","Paris","75011","","","25","","2017-09-28 16:06:22.582731","2018-01-29 20:42:04.377449","","","","","","","","","","3831",""
"3850","Samedi je danse! : Transitions","Nous explorerons l’espace entre les Rythmes, le mystère et les potentialités de cet entre-deux. Est-ce que je le vis comme un vide ou un plein? Comment j’aborde ces transitions : incertitude, continuité, rupture, opportunité, malaise, résistance, confiance? Nous nous accorderons le temps de goûter ces moments pour faire l’expérience de la transition créative et sereine.
","2017-02-17 14:30:00","2017-02-17 18:30:00",50,50,0,"18-20 rue du Faubourg du Temple ","Paris","75011","","","25","","2017-09-28 16:24:37.122023","2018-01-29 20:42:04.413388","","","","","","","","","","3832",""
"3851","Samedi je danse! : Transitions","Nous explorerons l’espace entre les Rythmes, le mystère et les potentialités de cet entre-deux. Est-ce que je le vis comme un vide ou un plein? Comment j’aborde ces transitions : incertitude, continuité, rupture, opportunité, malaise, résistance, confiance? Nous nous accorderons le temps de goûter ces moments pour faire l’expérience de la transition créative et sereine.
","2017-02-17 14:30:00","2017-02-17 18:30:00",50,50,0,"18-20 rue du Faubourg du Temple ","","75011","","","25","","2017-09-28 16:29:15.509637","2018-01-29 20:42:04.449065","","","","","","","","","","3833",""
"3852","Samedi je danse! : Harmonie et conflit","Notre aspiration naturelle à l’harmonie nous incite à esquiver, dénigrer, voire nier le conflit. Les impromptus, les dissonances, les discordances sont pourtant de belles ressources musicales. Ces froissements déjouent la monotonie et nous réveillent. Ils sont d’ailleurs inévitables. A nous de les convertir en ressources pour enrichir notre connaissance de nous-mêmes et la vitalité de notre danse.  ","2017-04-07 14:30:00","2017-04-07 18:30:00",50,50,0,"18-20 rue du Faubourg du Temple ","","75011","","","25","","2017-09-28 16:32:03.825089","2018-01-29 20:42:04.47967","","","","","","","","","","3834",""
"3853","Danse médecine : Célèbre la lumière","Danse pour célébrer sa lumière intérieure en cette période du déclin de l’année et de la Sainte Lucie (fête de la lumière)","2017-12-17 20:00:00","2017-12-17 22:00:00",20,20,0,"15 rue Geoffroy l'Asnier","Paris","75004","","","41","","2017-12-08 13:23:07.573281","2018-01-29 20:42:04.507848","","","","","","","","","","3835",""
"3854","Danse des 5 Rythmes : Soirée Sweat","Danse urbaine inspirée de la tradition amérindienne des huttes de sudation","2017-12-12 19:30:00","2017-12-12 21:30:00",20,20,0,"15, rue Geoffroy L Asnier","Paris","75004","","","25","","2017-09-28 17:14:29.681373","2018-01-29 20:42:04.026333","","","","","","","","","","3820",""
"3855","Danse médecine : Love","Une invitation à danser pour célébrer l'Amour de soi, avec l'autre et les autres en cette veille de Saint Valentin","2017-02-13 19:30:00","2017-02-13 22:00:00",20,20,0,"15 rue Geoffroy l'Asnier","Paris","75004","","","41","","2017-12-06 14:23:25.01255","2018-01-29 20:42:14.098658","","","","","","","","","","4141",""
"3856","Danse des 5 Rythmes. Samedi de danse!: Harmonie et conflit","Notre aspiration naturelle à l’harmonie nous incite à esquiver, dénigrer, voire nier le conflit. Les impromptus, les dissonances, les discordances sont pourtant de belles ressources musicales. Ces froissements déjouent la monotonie et nous réveillent. Ils sont d’ailleurs inévitables. A nous de les convertir en ressources pour enrichir notre connaissance de nous-mêmes et la vitalité de notre danse.
","2018-04-07 14:30:00","2018-04-07 18:30:00",50,50,0,"18-20 rue du Faubourg du Temple ","","75011","","","25","","2017-09-28 16:40:02.34485","2018-01-29 20:42:14.130449","","","","","","","","","","4142",""
"3857","Danser la vague des 5 Rythmes","Les 5 rythmes sont traversés à partir de propositions, chaque fois différentes, qui focalisent l’attention  sur le corps et l’énergie qui l’anime. Dans un esprit à la fois ludique et attentif au sensible, chaque danseur trouve l’expression personnelle de sa danse. Le groupe est une source d’inspiration et de partage propice à lâcher les jugements pour qu’intention commune et liberté de chacun créent un espace d’improvisation d’une créativité toujours nouvelle.

 ","2017-10-29 11:00:00","2017-10-29 13:00:00",20,20,0,"18-20 rue du faubourg du Temple","Paris","75011","","","25","","2017-09-28 17:05:07.648871","2018-01-29 20:42:04.537255","","","","","","","","","","3836",""
"3858","Danser la vague des 5 Rythmes","Les 5 rythmes sont traversés à partir de propositions, chaque fois différentes, qui focalisent l’attention  sur le corps et l’énergie qui l’anime. Dans un esprit à la fois ludique et attentif au sensible, chaque danseur trouve l’expression personnelle de sa danse. Le groupe est une source d’inspiration et de partage propice à lâcher les jugements pour qu’intention commune et liberté de chacun créent un espace d’improvisation d’une créativité toujours nouvelle.

 ","2017-12-17 11:00:00","2017-12-17 13:00:00",20,20,0,"18-20 rue du faubourg du Temple","Paris","75011","","","25","","2017-09-28 17:09:06.927959","2018-01-29 20:42:04.568321","","","","","","","","","","3837",""
"3859","Danse des 5 Rythmes. Ombre et lumière","Une exploration recto verso de la carte des 5 Rythmes","2017-11-18 14:30:00","2017-11-19 18:30:00",140,140,0,"18-20 rue du Faubourg du Temple ","","75011","","","25","","2017-09-28 16:51:07.490018","2018-01-29 20:42:04.255042","","","","","","","","","","3827",""
"3860","Danse des 5 Rythmes. Stage Hearbeat : A coeur ouvert","Souplesse, intelligence, liberté émotionnelles","2018-01-20 14:30:00","2018-01-21 17:30:00",140,140,0,"18-20 rue du Faubourg du Temple ","","75011","","","25","","2017-09-28 16:48:45.108077","2018-01-29 20:42:02.47019","","","","","","","","","","3771",""
"3861","Danse des 5 Rythmes. Samedi je danse! : Equilibre et déséquilibre","Une approche sensible, poétique et émotionnelle du corps en mouvement","2017-10-14 14:30:00","2017-09-14 18:30:00",50,50,0,"18-20 rue du Faubourg du Temple ","Paris","75011","","","25","","2017-09-28 16:16:45.215405","2018-01-29 20:42:04.599661","","","","","","","","","","3838",""
"3862","Danse des 5 Rythmes. Samedi de danse!: Transitions","ous explorerons l’espace entre les Rythmes, le mystère et les potentialités de cet entre-deux. Est-ce que je le vis comme un vide ou un plein? Comment j’aborde ces transitions : incertitude, continuité, rupture, opportunité, malaise, résistance, confiance? Nous nous accorderons le temps de goûter ces moments pour faire l’expérience de la transition créative et sereine.
","2018-02-17 14:30:00","2018-02-17 18:30:00",50,50,0,"18-20 rue du Faubourg du Temple ","","75011","","","25","","2017-09-28 16:38:17.789081","2018-01-29 20:42:04.63079","","","","","","","","","","3839",""
"3863","Danser la vague des 5 Rythmes","Les 5 rythmes sont traversés à partir de propositions, chaque fois différentes, qui focalisent l’attention  sur le corps et l’énergie qui l’anime. Dans un esprit à la fois ludique et attentif au sensible, chaque danseur trouve l’expression personnelle de sa danse. Le groupe est une source d’inspiration et de partage propice à lâcher les jugements pour qu’intention commune et liberté de chacun créent un espace d’improvisation d’une créativité toujours nouvelle.

 ","2017-11-05 11:00:00","2017-11-05 13:00:00",20,20,0,"18-20 rue du faubourg du Temple","Paris","75011","","","25","","2017-09-28 17:06:23.850605","2018-01-29 20:42:04.662582","","","","","","","","","","3840",""
"3864","Danse des 5 Rythmes. Samedi je danse! : Territoires","Comment je prends un espace, comment j’habite, traverse, protège, accueille? Qu’est-ce qui fait que je me sens chez moi, ailleurs, en sécurité, dans l’inconfort, perdu? Comment prendre le risque de sortir de mes zones de confort, de découvrir d’autres horizons ? Apprendre à affirmer et à assouplir mes limites. Déployer une danse où je me sens bien et qui conjugue audace et confiance, signature personnelle et fraîcheur du renouvellement.","2017-12-16 14:30:00","2017-12-16 18:30:00",50,50,0,"18-20 rue du Faubourg du Temple ","Paris","75011","","","25","","2017-09-28 16:03:03.225331","2018-01-29 20:42:04.692819","","","","","","","","","","3841",""
"3865","Danse des 5 Rythmes. Samedi de danse!: Empreintes","Nous cultiverons l’art de la pleine conscience à l’instant. A la trace qu’imprime le geste, sur le sol, dans l’air, dans la rencontre. Toucher, être touché, corps et cœur. Danser dans la perception subtile de ce qui est là, de ce qui passe, émeut, impacte. Libérer les mémoires du corps devenues inutiles pour inscrire de nouvelles empreintes.


","2018-05-26 14:30:00","2018-05-26 18:30:00",50,50,0,"18-20 rue du Faubourg du Temple ","","75011","","","25","","2017-09-28 16:44:43.554243","2018-01-29 20:42:04.722357","","","","","","","","","","3842",""
"3866","Danser la vague des 5 Rythmes","Les 5 rythmes sont traversés à partir de propositions, chaque fois différentes, qui focalisent l’attention  sur le corps et l’énergie qui l’anime. Dans un esprit à la fois ludique et attentif au sensible, chaque danseur trouve l’expression personnelle de sa danse. Le groupe est une source d’inspiration et de partage propice à lâcher les jugements pour qu’intention commune et liberté de chacun créent un espace d’improvisation d’une créativité toujours nouvelle.

 ","2017-10-15 11:00:00","2017-10-14 13:00:00",20,20,0,"18-20 rue du faubourg du Temple","Paris","75011","","","25","","2017-09-28 17:02:59.83412","2018-01-29 20:42:04.751641","","","","","","","","","","3843",""
"3867","Danser la vague des 5 Rythmes","Les 5 rythmes sont traversés à partir de propositions, chaque fois différentes, qui focalisent l’attention  sur le corps et l’énergie qui l’anime. Dans un esprit à la fois ludique et attentif au sensible, chaque danseur trouve l’expression personnelle de sa danse. Le groupe est une source d’inspiration et de partage propice à lâcher les jugements pour qu’intention commune et liberté de chacun créent un espace d’improvisation d’une créativité toujours nouvelle.

 ","2017-10-22 11:00:00","2017-10-22 13:00:00",20,20,0,"18-20 rue du faubourg du Temple","Paris","75011","","","25","","2017-09-28 17:04:32.873152","2018-01-29 20:42:04.781471","","","","","","","","","","3844",""
"3868","Danser la vague des 5 Rythmes","Les 5 rythmes sont traversés à partir de propositions, chaque fois différentes, qui focalisent l’attention  sur le corps et l’énergie qui l’anime. Dans un esprit à la fois ludique et attentif au sensible, chaque danseur trouve l’expression personnelle de sa danse. Le groupe est une source d’inspiration et de partage propice à lâcher les jugements pour qu’intention commune et liberté de chacun créent un espace d’improvisation d’une créativité toujours nouvelle.

 ","2017-10-08 15:00:00","2017-10-08 17:00:00",20,20,0,"18-20 rue du faubourg du Temple","Paris","75011","","","25","","2017-09-28 17:00:25.234362","2018-01-29 20:42:04.812325","","","","","","","","","","3845",""
"3869","Danser la vague des 5 Rythmes","Les 5 rythmes sont traversés à partir de propositions, chaque fois différentes, qui focalisent l’attention  sur le corps et l’énergie qui l’anime. Dans un esprit à la fois ludique et attentif au sensible, chaque danseur trouve l’expression personnelle de sa danse. Le groupe est une source d’inspiration et de partage propice à lâcher les jugements pour qu’intention commune et liberté de chacun créent un espace d’improvisation d’une créativité toujours nouvelle.

 ","2017-12-03 11:00:00","2017-12-03 13:00:00",20,20,0,"18-20 rue du faubourg du Temple","Paris","75011","","","25","","2017-09-28 17:08:44.337401","2018-01-29 20:42:04.842818","","","","","","","","","","3846",""
"3870","Danser la vague des 5 Rythmes","Les 5 rythmes sont traversés à partir de propositions, chaque fois différentes, qui focalisent l’attention  sur le corps et l’énergie qui l’anime. Dans un esprit à la fois ludique et attentif au sensible, chaque danseur trouve l’expression personnelle de sa danse. Le groupe est une source d’inspiration et de partage propice à lâcher les jugements pour qu’intention commune et liberté de chacun créent un espace d’improvisation d’une créativité toujours nouvelle.

 ","2018-01-07 11:00:00","2018-01-07 13:00:00",20,20,0,"18-20 rue du faubourg du Temple","Paris","75011","","","25","","2017-09-28 17:09:38.159225","2018-01-29 20:42:14.160448","","","","","","","","","","4143",""
"3871","Danse des 5 Rythmes : Soirée Sweat","Danse urbaine inspirée de la tradition amérindienne des huttes de sudation","2017-10-17 19:30:00","2017-10-17 21:30:00",20,20,0,"15, rue Geoffroy L Asnier","Paris","75004","","","25","","2017-09-28 17:13:26.581019","2018-01-29 20:42:04.902869","","","","","","","","","","3848",""
"3872","Danse des 5 Rythmes : Soirée Sweat","Danse urbaine inspirée de la tradition amérindienne des huttes de sudation","2017-11-14 19:30:00","2017-11-14 21:30:00",20,20,0,"15, rue Geoffroy L Asnier","Paris","75004","","","25","","2017-09-28 17:13:55.320045","2018-01-29 20:42:04.933686","","","","","","","","","","3849",""
"3873","Danser la vague des 5 Rythmes","Les 5 rythmes sont traversés à partir de propositions, chaque fois différentes, qui focalisent l’attention  sur le corps et l’énergie qui l’anime. Dans un esprit à la fois ludique et attentif au sensible, chaque danseur trouve l’expression personnelle de sa danse. Le groupe est une source d’inspiration et de partage propice à lâcher les jugements pour qu’intention commune et liberté de chacun créent un espace d’improvisation d’une créativité toujours nouvelle.

 ","2017-11-26 11:00:00","2017-11-26 13:00:00",20,20,0,"18-20 rue du faubourg du Temple","Paris","75011","","","25","","2017-09-28 17:07:59.995122","2018-01-29 20:42:04.964541","","","","","","","","","","3850",""
"3874","Danser la vague des 5 Rythmes","Les 5 rythmes sont traversés à partir de propositions, chaque fois différentes, qui focalisent l’attention  sur le corps et l’énergie qui l’anime. Dans un esprit à la fois ludique et attentif au sensible, chaque danseur trouve l’expression personnelle de sa danse. Le groupe est une source d’inspiration et de partage propice à lâcher les jugements pour qu’intention commune et liberté de chacun créent un espace d’improvisation d’une créativité toujours nouvelle.

 ","2017-11-12 15:00:00","2017-11-12 17:00:00",20,20,0,"18-20 rue du faubourg du Temple","Paris","75011","","","25","","2017-09-28 17:07:05.00795","2018-01-29 20:42:04.995378","","","","","","","","","","3851",""
"3875","Danser la vague des 5 Rythmes","Les 5 rythmes sont traversés à partir de propositions, chaque fois différentes, qui focalisent l’attention  sur le corps et l’énergie qui l’anime. Dans un esprit à la fois ludique et attentif au sensible, chaque danseur trouve l’expression personnelle de sa danse. Le groupe est une source d’inspiration et de partage propice à lâcher les jugements pour qu’intention commune et liberté de chacun créent un espace d’improvisation d’une créativité toujours nouvelle.

 ","2017-10-01 11:00:00","2017-10-01 13:00:00",20,20,0,"18-20 rue du faubourg du Temple","Paris","75011","","","25","","2017-09-08 11:35:33.281098","2018-01-29 20:42:05.025361","","","","","","","","","","3852",""
"3876","Danse intuitive et rythmique","Danse libre, soutenue par un accompagnement progressif à la mise en mouvement de chaque partie du corps et par une exploration rythmique","2017-10-14 13:30:00","2017-10-14 17:00:00",25,25,0,"35 rue saint Roch","Paris","75001","","","44","","2017-10-03 11:28:47.650039","2018-01-29 20:42:05.05596","","","","","","","","","","3853",""
"3877","Danse médecine : Ose ta Danse !","Une invitation à Oser déployer sa danse pour le Bonheur de le faire","2017-05-01 19:30:00","2017-05-01 22:00:00",20,20,0,"15 rue Geoffroy l'Asnier","Paris","75004","","","41","","2017-12-06 14:30:26.984583","2018-01-29 20:42:05.088794","","","","","","","","","","3854",""
"3878","Atelier découverte Chakradance","Vibrer et bouger au rythme des 7 chakras. Explorer et exprimer son Être. S'amuser. Trouver du sens. Lâcher-prise. Célébrer. Libérer.
Venez voguer sur l'énergie de vos chakras, à destination de votre monde intérieur!

Inscription préalable nécessaire @ emilie.beuret27@gmail.com

","2017-10-15 17:30:00","2017-10-15 19:00:00",20,20,0,"2 rue Lacharrière","Alfortville","75011","","","51","","2017-10-04 06:09:51.127483","2018-01-29 20:42:05.118905","","","","","","","","","","3855",""
